"순번","노선명(도로명)","도로종류","도로기능","도로규모","도로폭","시도구도구분"
"23670","여의대방로43길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23671","여의대방로43나길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23672","여의대방로43다길","일반도로","국지도로","소로","6m미만","구도"
"23673","여의대방로43라길","일반도로","국지도로","중로2류","폭15-20m","구도"
"23674","여의대방로44길","일반도로","국지도로","중로2류","폭15-20m","구도"
"23675","여의대방로45길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23676","여의대방로46길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23677","여의대방로47가길","일반도로","국지도로","소로","6m미만","구도"
"23678","여의대방로47길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23679","여의대방로47나길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23680","여의대방로47다길","일반도로","국지도로","소로","6m미만","구도"
"23681","여의대방로47라길","일반도로","국지도로","소로","6m미만","구도"
"23682","여의대방로49길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23683","여의대방로5길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23684","여의대방로51길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23685","여의대방로53가길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23686","여의대방로53길","일반도로","국지도로","소로","6m미만","구도"
"23687","여의대방로53나길","일반도로","국지도로","소로","6m미만","구도"
"23688","여의대방로54길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23689","여의대방로55길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23690","여의대방로59가길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23691","여의대방로59길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23692","여의대방로59나길","일반도로","국지도로","소로","6m미만","구도"
"23693","여의대방로61길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23694","여의대방로62길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23695","여의대방로65길","일반도로","국지도로","소로1류","폭10-12m","구도"
"23696","여의대방로67길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23697","여의대방로68길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23698","여의대방로69길","일반도로","국지도로","소로1류","폭10-12m","구도"
"23699","여의대방로7길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23700","여의대방로70길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23701","여의대방로9가길","일반도로","국지도로","소로","6m미만","구도"
"23702","여의대방로9길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23703","여의도둔치선","일반도로","보조간선도로","중로1류","폭20-25m","특별시도"
"23704","여의도선","일반도로","보조간선도로","대로3류","폭25-30m","특별시도"
"23705","여의동로","일반도로","국지도로","중로1류","폭20-25m","구도"
"23706","여의동로1길","일반도로","국지도로","소로1류","폭10-12m","구도"
"23707","여의동로3길","일반도로","국지도로","소로1류","폭10-12m","구도"
"23708","여의동로7길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23709","여의서로","일반도로","국지도로","중로1류","폭20-25m","구도"
"23710","여의서로1길","일반도로","국지도로","소로1류","폭10-12m","구도"
"23711","여의천동자전거길","일반도로","국지도로","소로","6m미만","구도"
"23712","역말로","일반도로","국지도로","소로2류","폭8-10m","구도"
"23713","역말로10길","일반도로","국지도로","소로","6m미만","구도"
"23714","역말로2길","일반도로","국지도로","소로","6m미만","구도"
"23715","역말로4길","일반도로","국지도로","소로","6m미만","구도"
"23716","역말로6길","일반도로","국지도로","소로","6m미만","구도"
"23717","역말로7길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23718","역말로8길","일반도로","국지도로","소로","6m미만","구도"
"23719","역말로9가길","일반도로","국지도로","소로","6m미만","구도"
"23720","역말로9길","일반도로","국지도로","소로","6m미만","구도"
"23721","역삼로","일반도로","국지도로","중로1류","폭20-25m","구도"
"23722","역삼로1길","일반도로","국지도로","소로","6m미만","구도"
"23723","역삼로10길","일반도로","국지도로","소로","6m미만","구도"
"23724","역삼로103길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23725","역삼로107길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23726","역삼로11길","일반도로","국지도로","소로","6m미만","구도"
"23727","역삼로12길","일반도로","국지도로","소로","6m미만","구도"
"23728","역삼로14길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23729","역삼로15길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23730","역삼로17길","일반도로","국지도로","소로","6m미만","구도"
"23731","역삼로18길","일반도로","국지도로","소로","6m미만","구도"
"23732","역삼로19길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23733","역삼로2길","일반도로","국지도로","소로","6m미만","구도"
"23734","역삼로20길","일반도로","국지도로","소로","6m미만","구도"
"23735","역삼로23길","일반도로","국지도로","소로","6m미만","구도"
"23736","역삼로25길","일반도로","국지도로","소로","6m미만","구도"
"23737","역삼로26길","일반도로","국지도로","소로","6m미만","구도"
"23738","역삼로3길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23739","역삼로33길","일반도로","국지도로","소로","6m미만","구도"
"23740","역삼로34길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23741","역삼로37길","일반도로","국지도로","소로","6m미만","구도"
"23742","역삼로38길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23743","역삼로4길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23744","역삼로5길","일반도로","국지도로","소로","6m미만","구도"
"23745","역삼로52길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23746","역삼로63길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23747","역삼로64길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23748","역삼로65길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23749","역삼로67길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23750","역삼로69길","일반도로","국지도로","소로","6m미만","구도"
"23751","역삼로7길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23752","역삼로70길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23753","역삼로71길","일반도로","국지도로","소로","6m미만","구도"
"23754","역삼로73길","일반도로","국지도로","소로","6m미만","구도"
"23755","역삼로74길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23756","역삼로77길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23757","역삼로78길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23758","역삼로8길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23759","역삼로81길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23760","역삼로83길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23761","역삼로84길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23762","역삼로87길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23763","역삼로88길","일반도로","국지도로","소로","6m미만","구도"
"23764","역삼로9길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23765","역삼로90길","일반도로","국지도로","소로","6m미만","구도"
"23766","역삼로92길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23767","역삼로97길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23768","역삼로98길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23769","역촌~녹번선","일반도로","보조간선도로","대로3류","폭25-30m","특별시도"
"23770","역촌~대조선","일반도로","보조간선도로","대로2류","폭30-35m","특별시도"
"23771","연남로","일반도로","국지도로","소로1류","폭10-12m","구도"
"23772","연남로1길","일반도로","국지도로","소로","6m미만","구도"
"23773","연남로11길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23774","연남로13길","일반도로","국지도로","소로2류","폭8-10m","구도"
"23775","연남로3길","일반도로","국지도로","소로","6m미만","구도"
"23776","연남로5길","일반도로","국지도로","소로","6m미만","구도"
"23777","연남로7길","일반도로","국지도로","소로3류","폭6-8m","구도"
"23778","연남로9길","일반도로","국지도로","소로","6m미만","구도"
"23779","연대동문1길","일반도로","국지도로","소로","6m미만","구도"
"23780","연대동문길","일반도로","국지도로","소로","6m미만","구도"
"23781","연동로","일반도로","국지도로","소로2류","폭8-10m","구도"
"23782","연동로11길","일반도로","국지도로","소로2류","폭8-10m","구도"
